temp,core freq,arm freq,volt,sec
55.0,200.008304,600.117184,0.835,19760
54.0,199.99512,600.117184,0.835,19762
55.0,200.008304,600.117184,0.835,19764
55.0,199.99512,600.16992,0.835,19766
55.0,200.008304,600.16992,0.835,19768
55.0,199.99512,600.16992,0.835,19770
54.0,200.008304,600.117184,0.835,19772
55.0,199.99512,600.16992,0.835,19774
54.0,200.008304,600.16992,0.835,19776
55.0,199.99512,600.16992,0.835,19778
55.0,199.99512,600.117184,0.835,19780
54.0,250.000496,750.199232,0.8563,19782
55.0,199.99512,600.16992,0.8563,19784
54.0,199.99512,600.117184,0.835,19786
55.0,200.008304,600.16992,0.835,19788
54.0,199.99512,600.16992,0.8563,19790
54.0,200.008304,600.16992,0.835,19792
54.0,500.000992,1500.345728,0.8563,19794
55.0,500.000992,1500.345728,0.8563,19796
56.0,500.000992,1500.398464,0.8563,19798
55.0,500.000992,1500.398464,0.8563,19800
55.0,500.000992,1500.398464,0.8563,19802
55.0,500.000992,1500.345728,0.8563,19804
55.0,199.99512,600.16992,0.835,19806
55.0,200.008304,750.199232,0.8563,19808
54.0,200.008304,600.16992,0.835,19810
55.0,199.99512,600.16992,0.8563,19812
54.0,200.008304,600.117184,0.835,19814
55.0,200.008304,600.117184,0.835,19816
55.0,199.99512,600.117184,0.835,19818
55.0,199.99512,600.16992,0.835,19820
54.0,200.008304,600.16992,0.835,19822
54.0,199.99512,600.16992,0.835,19824
54.0,199.99512,600.16992,0.835,19826
54.0,200.008304,600.117184,0.835,19828
55.0,199.99512,600.117184,0.835,19830
54.0,199.99512,600.16992,0.835,19832
55.0,199.99512,600.16992,0.835,19834
54.0,200.008304,750.146496,0.8563,19836
55.0,199.99512,600.117184,0.835,19838
55.0,200.008304,600.117184,0.835,19840
55.0,199.99512,600.16992,0.835,19842
55.0,199.99512,600.117184,0.835,19844
54.0,200.008304,600.117184,0.8563,19846
54.0,200.008304,600.16992,0.835,19848
54.0,199.99512,600.117184,0.835,19850
54.0,199.99512,600.16992,0.835,19852
55.0,199.99512,600.16992,0.835,19854
54.0,199.99512,600.16992,0.8563,19856
54.0,199.99512,600.117184,0.8563,19858
54.0,199.99512,600.16992,0.835,19860
56.0,500.000992,1500.345728,0.8563,19862
55.0,500.000992,1500.345728,0.8563,19864
55.0,500.000992,1500.398464,0.8563,19866
55.0,199.99512,600.117184,0.835,19868
55.0,199.99512,600.117184,0.835,19870
54.0,199.99512,600.16992,0.835,19872
55.0,200.008304,600.117184,0.8563,19874
55.0,199.99512,600.16992,0.835,19876
55.0,333.333984,1000.2656,0.8563,19878
55.0,500.000992,1500.345728,0.8563,19880
55.0,500.000992,1500.345728,0.8563,19882
55.0,500.000992,1500.345728,0.8563,19884
56.0,333.333984,1000.2656,0.8563,19886
54.0,199.99512,600.16992,0.835,19888
54.0,200.008304,600.16992,0.8563,19890
54.0,199.99512,600.16992,0.8563,19892
55.0,200.008304,600.16992,0.835,19894
54.0,200.008304,600.117184,0.835,19896
54.0,199.99512,600.16992,0.835,19898
54.0,199.99512,600.16992,0.835,19900
55.0,200.008304,600.16992,0.835,19902
55.0,200.008304,600.16992,0.835,19904
54.0,199.99512,1000.2656,0.8563,19906
56.0,199.99512,600.16992,0.835,19908
54.0,200.008304,600.16992,0.835,19910
54.0,199.99512,600.16992,0.835,19912
54.0,199.99512,600.16992,0.835,19914
54.0,200.008304,600.16992,0.835,19916
54.0,199.99512,600.117184,0.835,19918
55.0,199.99512,600.117184,0.835,19920
54.0,200.008304,600.16992,0.835,19922
54.0,199.99512,600.16992,0.835,19924
55.0,200.008304,600.117184,0.835,19926
54.0,199.99512,600.16992,0.835,19928
55.0,199.99512,750.199232,0.8563,19930
54.0,200.008304,600.16992,0.835,19932
54.0,199.99512,600.16992,0.835,19934
54.0,199.99512,600.16992,0.835,19936
55.0,199.99512,600.117184,0.8563,19938
54.0,200.008304,1500.345728,0.8563,19940
55.0,500.000992,1500.345728,0.8563,19942
56.0,500.000992,1500.398464,0.8563,19944
56.0,499.987808,1500.345728,0.8563,19946
56.0,500.000992,1500.398464,0.8563,19948
56.0,500.000992,1500.345728,0.8563,19950
56.0,200.008304,750.199232,0.8563,19952
56.0,200.008304,600.117184,0.835,19954
55.0,199.99512,600.117184,0.8563,19956
54.0,500.000992,1500.345728,0.8563,19958
56.0,500.000992,1500.345728,0.8563,19960
56.0,200.008304,600.117184,0.835,19962
55.0,199.99512,600.117184,0.835,19964
54.0,199.99512,600.16992,0.835,19966
55.0,499.987808,1500.345728,0.8563,19968
55.0,500.000992,1500.398464,0.8563,19970
55.0,199.99512,600.16992,0.835,19972
56.0,500.000992,1500.345728,0.8563,19974
55.0,499.987808,1500.345728,0.8563,19976
57.0,199.99512,600.16992,0.835,19978
56.0,199.99512,600.16992,0.835,19980
55.0,199.99512,600.16992,0.835,19982
55.0,200.008304,600.16992,0.835,19984
55.0,200.008304,600.16992,0.835,19986
56.0,200.008304,600.16992,0.835,19988
55.0,200.008304,600.117184,0.835,19990
55.0,199.99512,600.117184,0.835,19992
54.0,199.99512,750.199232,0.8563,19994
54.0,199.99512,600.117184,0.835,19996
55.0,199.99512,600.16992,0.835,19998
55.0,199.99512,600.117184,0.8563,20000
54.0,200.008304,600.117184,0.835,20002
54.0,200.008304,600.117184,0.835,20004
54.0,200.008304,600.117184,0.835,20006
55.0,199.99512,600.117184,0.835,20008
54.0,200.008304,600.16992,0.835,20010
54.0,200.008304,600.117184,0.835,20012
55.0,199.99512,600.117184,0.835,20014
55.0,199.99512,600.16992,0.8563,20016
54.0,200.008304,600.16992,0.835,20018
55.0,199.99512,600.16992,0.835,20020
54.0,199.99512,750.199232,0.8563,20022
55.0,199.99512,600.117184,0.835,20024
54.0,199.99512,600.16992,0.835,20026
54.0,200.008304,600.16992,0.8563,20028
54.0,199.99512,600.16992,0.835,20030
54.0,199.99512,600.117184,0.835,20032
55.0,199.99512,600.16992,0.835,20034
54.0,200.008304,600.16992,0.835,20036
54.0,200.008304,600.16992,0.835,20038
54.0,199.99512,600.117184,0.835,20040
54.0,199.99512,750.199232,0.8563,20042
54.0,199.99512,750.199232,0.8563,20044
54.0,200.008304,750.199232,0.8563,20046
54.0,199.99512,600.16992,0.8563,20048
54.0,199.99512,750.199232,0.8563,20050
55.0,199.99512,600.117184,0.835,20052
54.0,200.008304,600.16992,0.835,20054
55.0,500.000992,1500.345728,0.8563,20056
55.0,500.000992,1500.398464,0.8563,20058
55.0,500.000992,1500.398464,0.8563,20060
55.0,500.000992,1500.345728,0.8563,20062
55.0,500.000992,1500.345728,0.8563,20064
57.0,500.000992,1500.398464,0.8563,20066
55.0,199.99512,750.199232,0.8563,20068
54.0,199.99512,600.16992,0.835,20070
55.0,200.008304,600.16992,0.835,20072
55.0,200.008304,600.16992,0.835,20074
56.0,200.008304,600.117184,0.835,20076
54.0,200.008304,600.16992,0.835,20078
54.0,200.008304,600.16992,0.835,20080
54.0,199.99512,600.16992,0.8563,20082
54.0,200.008304,600.16992,0.835,20084
54.0,199.99512,600.16992,0.835,20086
54.0,199.99512,600.117184,0.835,20088
54.0,250.000496,750.146496,0.8563,20090
55.0,199.99512,600.117184,0.835,20092
55.0,250.000496,750.146496,0.8563,20094
55.0,199.99512,600.16992,0.8563,20096
54.0,199.99512,600.16992,0.835,20098
54.0,200.008304,600.16992,0.835,20100
55.0,200.008304,600.16992,0.835,20102
55.0,199.99512,600.16992,0.835,20104
54.0,199.99512,600.117184,0.835,20106
54.0,199.99512,600.117184,0.835,20108
54.0,199.99512,600.117184,0.835,20110
56.0,199.99512,600.16992,0.835,20112
54.0,199.99512,750.199232,0.8563,20114
55.0,199.99512,600.117184,0.835,20116
54.0,199.99512,600.117184,0.835,20118
54.0,199.99512,600.117184,0.835,20120
54.0,199.99512,600.117184,0.835,20122
54.0,200.008304,600.16992,0.835,20124
55.0,199.99512,600.16992,0.835,20126
55.0,199.99512,600.16992,0.835,20128
55.0,199.99512,600.16992,0.8563,20130
54.0,199.99512,750.146496,0.8563,20132
54.0,200.008304,600.117184,0.835,20134
54.0,199.99512,600.117184,0.8563,20136
55.0,200.008304,600.16992,0.835,20138
54.0,199.99512,600.117184,0.835,20140
54.0,199.99512,600.117184,0.835,20142
55.0,500.000992,1500.345728,0.8563,20144
54.0,500.000992,1500.345728,0.8563,20146
55.0,500.000992,1500.345728,0.8563,20148
55.0,500.000992,1500.398464,0.8563,20150
55.0,500.000992,1500.345728,0.8563,20152
56.0,500.000992,1500.398464,0.8563,20154
56.0,199.99512,600.117184,0.835,20156
55.0,199.99512,600.16992,0.835,20158
55.0,199.99512,600.117184,0.8563,20160
56.0,200.008304,600.16992,0.835,20162
55.0,199.99512,600.117184,0.835,20164
54.0,200.008304,600.16992,0.835,20166
54.0,200.008304,600.16992,0.835,20168
54.0,199.99512,600.16992,0.835,20170
55.0,199.99512,600.16992,0.835,20172
55.0,199.99512,750.199232,0.8563,20174
54.0,199.99512,600.16992,0.835,20176
55.0,250.000496,750.199232,0.8563,20178
55.0,500.000992,1500.345728,0.8563,20180
54.0,500.000992,1500.398464,0.8563,20182
55.0,199.99512,600.16992,0.835,20184
55.0,200.008304,600.16992,0.835,20186
55.0,199.99512,600.117184,0.835,20188
55.0,199.99512,750.199232,0.8563,20190
54.0,199.99512,600.117184,0.835,20192
54.0,199.99512,600.117184,0.8563,20194
54.0,200.008304,600.117184,0.835,20196
54.0,199.99512,600.117184,0.835,20198
54.0,200.008304,600.117184,0.835,20200
54.0,200.008304,600.117184,0.835,20202
54.0,199.99512,600.16992,0.835,20204
55.0,500.000992,1500.345728,0.8563,20206
55.0,499.987808,1500.345728,0.8563,20208
55.0,199.99512,750.146496,0.8563,20210
55.0,199.99512,600.117184,0.835,20212
55.0,199.99512,600.16992,0.8563,20214
55.0,199.99512,600.16992,0.835,20216
55.0,199.99512,600.117184,0.835,20218
54.0,199.99512,600.16992,0.835,20220
55.0,199.99512,600.16992,0.835,20222
55.0,199.99512,600.16992,0.835,20224
55.0,199.99512,600.117184,0.835,20226
54.0,200.008304,600.16992,0.835,20228
55.0,199.99512,600.117184,0.835,20230
54.0,500.000992,1500.345728,0.8563,20232
55.0,500.000992,1500.398464,0.8563,20234
56.0,500.000992,1500.398464,0.8563,20236
55.0,500.000992,1500.345728,0.8563,20238
56.0,500.000992,1500.398464,0.8563,20240
56.0,499.987808,1500.345728,0.8563,20242
55.0,199.99512,600.117184,0.835,20244
55.0,200.008304,600.117184,0.835,20246
54.0,199.99512,600.117184,0.835,20248
55.0,199.99512,600.16992,0.835,20250
55.0,200.008304,600.117184,0.835,20252
55.0,200.008304,600.16992,0.835,20254
55.0,250.000496,750.199232,0.8563,20256
55.0,199.99512,600.16992,0.835,20258
55.0,199.99512,600.117184,0.835,20260
54.0,199.99512,600.16992,0.835,20262
54.0,199.99512,600.117184,0.835,20264
54.0,199.99512,600.117184,0.835,20266
55.0,500.000992,1500.398464,0.8563,20268
55.0,500.000992,1500.345728,0.8563,20270
55.0,199.99512,600.117184,0.835,20272
55.0,199.99512,600.117184,0.835,20274
55.0,200.008304,600.117184,0.835,20276
54.0,199.99512,600.117184,0.835,20278
55.0,199.99512,600.117184,0.835,20280
55.0,200.008304,600.117184,0.835,20282
55.0,199.99512,600.16992,0.8563,20284
54.0,199.99512,600.16992,0.835,20286
55.0,199.99512,600.16992,0.835,20288
55.0,199.99512,600.117184,0.835,20290
54.0,199.99512,600.16992,0.8563,20292
54.0,200.008304,600.117184,0.8563,20294
55.0,200.008304,600.117184,0.835,20296
55.0,200.008304,600.117184,0.835,20298
55.0,199.99512,600.16992,0.835,20300
54.0,199.99512,600.117184,0.8563,20302
55.0,200.008304,600.117184,0.835,20304
54.0,200.008304,600.117184,0.835,20306
55.0,199.99512,600.16992,0.835,20308
54.0,200.008304,600.16992,0.835,20310
54.0,200.008304,600.16992,0.835,20312
55.0,199.99512,600.16992,0.835,20314
54.0,199.99512,750.199232,0.8563,20316
54.0,200.008304,600.117184,0.835,20318
55.0,500.000992,1500.398464,0.8563,20320
55.0,500.000992,1500.345728,0.8563,20322
55.0,199.99512,600.16992,0.835,20324
56.0,500.000992,1500.398464,0.8563,20326
55.0,500.000992,1500.345728,0.8563,20328
55.0,199.99512,600.16992,0.835,20330
56.0,333.333984,1000.2656,0.8563,20332
55.0,500.000992,1500.345728,0.8563,20334
56.0,500.000992,1500.345728,0.8563,20336
56.0,199.99512,600.117184,0.835,20338
56.0,200.008304,600.16992,0.8563,20340
55.0,200.008304,600.16992,0.835,20342
55.0,199.99512,600.117184,0.835,20344
54.0,199.99512,600.16992,0.835,20346
54.0,200.008304,600.16992,0.835,20348
55.0,250.000496,750.146496,0.8563,20350
55.0,200.008304,600.16992,0.8563,20352
55.0,200.008304,750.199232,0.8563,20354
54.0,200.008304,600.117184,0.835,20356
54.0,199.99512,600.117184,0.8563,20358
54.0,199.99512,600.16992,0.835,20360
55.0,200.008304,600.16992,0.835,20362
54.0,250.000496,750.199232,0.8563,20364
55.0,199.99512,600.16992,0.835,20366
54.0,200.008304,600.16992,0.835,20368
54.0,200.008304,600.16992,0.835,20370
54.0,200.008304,600.16992,0.8563,20372
55.0,199.99512,600.16992,0.835,20374
54.0,199.99512,600.117184,0.835,20376
55.0,199.99512,600.16992,0.835,20378
55.0,199.99512,600.16992,0.835,20380
54.0,199.99512,600.16992,0.835,20382
54.0,200.008304,600.117184,0.835,20384
54.0,200.008304,600.16992,0.835,20386
54.0,200.008304,600.16992,0.835,20388
55.0,199.99512,600.16992,0.835,20390
54.0,199.99512,600.117184,0.835,20392
54.0,200.008304,600.117184,0.8563,20394
54.0,200.008304,600.117184,0.835,20396
54.0,200.008304,600.16992,0.835,20398
55.0,200.008304,600.117184,0.835,20400
54.0,199.99512,600.117184,0.835,20402
55.0,333.333984,1000.212864,0.8563,20404
55.0,500.000992,1500.398464,0.8563,20406
56.0,499.987808,1500.398464,0.8563,20408
55.0,500.000992,1500.398464,0.8563,20410
54.0,499.987808,1500.345728,0.8563,20412
55.0,500.000992,1500.345728,0.8563,20414
56.0,500.000992,1500.398464,0.8563,20416
56.0,199.99512,600.16992,0.835,20418
56.0,200.008304,600.117184,0.835,20420
55.0,200.008304,600.117184,0.835,20422
55.0,199.99512,600.117184,0.835,20424
55.0,200.008304,600.16992,0.835,20426
55.0,199.99512,600.16992,0.835,20428
56.0,200.008304,600.16992,0.835,20430
55.0,500.000992,1500.345728,0.8563,20432
56.0,500.000992,1500.345728,0.8563,20434
55.0,200.008304,600.117184,0.835,20436
55.0,199.99512,600.117184,0.835,20438
55.0,199.99512,600.117184,0.835,20440
56.0,200.008304,600.117184,0.835,20442
56.0,200.008304,600.16992,0.835,20444
55.0,199.99512,600.16992,0.835,20446
55.0,199.99512,600.117184,0.835,20448
54.0,200.008304,600.117184,0.835,20450
55.0,200.008304,750.199232,0.8563,20452
54.0,200.008304,600.117184,0.835,20454
55.0,199.99512,600.16992,0.835,20456
54.0,199.99512,600.117184,0.835,20458
55.0,199.99512,600.16992,0.835,20460
54.0,200.008304,600.117184,0.835,20462
55.0,200.008304,600.16992,0.835,20464
54.0,199.99512,600.117184,0.835,20466
55.0,499.987808,1500.345728,0.8563,20468
55.0,500.000992,1500.398464,0.8563,20470
54.0,199.99512,600.16992,0.835,20472
56.0,200.008304,600.16992,0.835,20474
55.0,199.99512,600.16992,0.835,20476
55.0,200.008304,750.146496,0.8563,20478
55.0,200.008304,600.16992,0.835,20480
55.0,199.99512,600.16992,0.835,20482
54.0,199.99512,600.16992,0.835,20484
54.0,199.99512,600.16992,0.835,20486
54.0,200.008304,600.117184,0.835,20488
55.0,199.99512,600.117184,0.835,20490
54.0,199.99512,600.16992,0.835,20492
55.0,200.008304,600.16992,0.835,20494
54.0,200.008304,600.117184,0.835,20496
55.0,500.000992,1500.345728,0.8563,20498
55.0,500.000992,1500.398464,0.8563,20500
55.0,199.99512,600.16992,0.835,20502
56.0,199.99512,600.16992,0.835,20504
55.0,200.008304,600.16992,0.835,20506
54.0,199.99512,600.117184,0.835,20508
54.0,199.99512,600.16992,0.835,20510
55.0,200.008304,600.16992,0.835,20512
54.0,199.99512,600.117184,0.835,20514
54.0,199.99512,600.16992,0.835,20516
54.0,199.99512,600.117184,0.835,20518
55.0,200.008304,600.16992,0.835,20520
55.0,199.99512,600.16992,0.835,20522
54.0,199.99512,600.16992,0.835,20524
54.0,199.99512,600.16992,0.835,20526
54.0,199.99512,600.117184,0.835,20528
54.0,199.99512,600.16992,0.835,20530
55.0,199.99512,750.199232,0.8563,20532
55.0,250.000496,750.199232,0.8563,20534
54.0,200.008304,600.16992,0.835,20536
54.0,200.008304,600.16992,0.835,20538
54.0,199.99512,600.16992,0.835,20540
55.0,199.99512,600.16992,0.8563,20542
55.0,199.99512,600.16992,0.835,20544
55.0,200.008304,600.16992,0.8563,20546
55.0,199.99512,600.16992,0.835,20548
54.0,333.333984,1000.2656,0.8563,20550
55.0,199.99512,600.16992,0.835,20552
56.0,500.000992,1500.345728,0.8563,20554
57.0,500.000992,1500.345728,0.8563,20556
56.0,500.000992,1500.398464,0.8563,20558
56.0,500.000992,1500.398464,0.8563,20560
57.0,500.000992,1500.398464,0.8563,20562
57.0,199.99512,600.117184,0.835,20564
56.0,199.99512,600.16992,0.835,20566
55.0,199.99512,600.16992,0.835,20568
56.0,200.008304,600.16992,0.835,20570
55.0,199.99512,600.117184,0.835,20572
55.0,199.99512,600.117184,0.835,20574
55.0,199.99512,600.117184,0.8563,20576
55.0,199.99512,600.16992,0.835,20578
55.0,199.99512,600.16992,0.835,20580
55.0,199.99512,600.16992,0.835,20582
56.0,500.000992,1500.345728,0.8563,20584
55.0,500.000992,1500.345728,0.8563,20586
56.0,500.014176,1500.345728,0.8563,20588
55.0,200.008304,600.16992,0.8563,20590
55.0,200.008304,600.16992,0.835,20592
55.0,199.99512,600.16992,0.835,20594
56.0,200.008304,600.16992,0.835,20596
55.0,199.99512,600.16992,0.835,20598
54.0,199.99512,600.16992,0.835,20600
55.0,199.99512,600.16992,0.835,20602
54.0,199.99512,750.199232,0.8563,20604
55.0,200.008304,600.16992,0.835,20606
55.0,200.008304,600.117184,0.8563,20608
55.0,199.99512,600.117184,0.835,20610
55.0,200.008304,600.117184,0.835,20612
55.0,200.008304,600.117184,0.835,20614
54.0,199.99512,600.117184,0.835,20616
55.0,199.99512,600.117184,0.835,20618
56.0,200.008304,600.16992,0.835,20620
55.0,199.99512,600.16992,0.835,20622
54.0,199.99512,600.117184,0.835,20624
54.0,199.99512,600.16992,0.835,20626
54.0,199.99512,600.117184,0.835,20628
55.0,200.008304,600.117184,0.835,20630
54.0,199.99512,600.16992,0.835,20632
54.0,200.008304,600.16992,0.835,20634
55.0,199.99512,600.16992,0.835,20636
54.0,200.008304,600.117184,0.835,20638
55.0,200.008304,600.16992,0.835,20640
54.0,199.99512,600.117184,0.835,20642
55.0,200.008304,600.117184,0.835,20644
55.0,199.99512,600.16992,0.835,20646
54.0,200.008304,750.146496,0.8563,20648
55.0,199.99512,600.117184,0.835,20650
54.0,200.008304,600.16992,0.835,20652
55.0,199.99512,750.199232,0.8563,20654
54.0,199.99512,600.16992,0.835,20656
55.0,199.99512,600.16992,0.835,20658
55.0,250.000496,750.199232,0.8563,20660
54.0,199.99512,600.16992,0.835,20662
54.0,199.99512,750.199232,0.8563,20664
54.0,200.008304,600.16992,0.835,20666
55.0,200.008304,600.16992,0.8563,20668
55.0,250.000496,750.199232,0.8563,20670
54.0,500.000992,1500.398464,0.8563,20672
55.0,500.000992,1500.345728,0.8563,20674
55.0,500.000992,1500.398464,0.8563,20676
55.0,200.008304,600.117184,0.835,20678
55.0,199.99512,600.117184,0.835,20680
55.0,199.99512,600.16992,0.835,20682
55.0,200.008304,600.117184,0.835,20684
54.0,199.99512,600.16992,0.835,20686
55.0,199.99512,600.117184,0.835,20688
54.0,199.99512,600.16992,0.835,20690
55.0,199.99512,750.199232,0.8563,20692
55.0,199.99512,600.16992,0.835,20694
55.0,200.008304,600.16992,0.835,20696
54.0,199.99512,750.146496,0.8563,20698
54.0,200.008304,600.117184,0.835,20700
53.0,199.99512,600.117184,0.835,20702
54.0,199.99512,600.117184,0.835,20704
54.0,199.99512,600.117184,0.835,20706
55.0,200.008304,600.16992,0.835,20708
54.0,200.008304,600.16992,0.835,20710
54.0,200.008304,600.117184,0.835,20712
54.0,199.99512,600.117184,0.8563,20714
54.0,199.99512,600.117184,0.835,20716
54.0,199.99512,600.16992,0.8563,20718
54.0,199.99512,600.16992,0.835,20720
54.0,200.008304,750.146496,0.8563,20722
54.0,199.99512,600.16992,0.835,20724
54.0,500.000992,1500.398464,0.8563,20726
54.0,500.000992,1500.398464,0.8563,20728
56.0,500.000992,1500.345728,0.8563,20730
55.0,199.99512,600.16992,0.835,20732
54.0,200.008304,600.16992,0.835,20734
55.0,199.99512,600.117184,0.835,20736
56.0,199.99512,600.16992,0.835,20738
56.0,199.99512,600.16992,0.835,20740
55.0,200.008304,600.117184,0.835,20742
55.0,199.99512,600.16992,0.835,20744
54.0,200.008304,750.199232,0.8563,20746
55.0,199.99512,600.117184,0.835,20748
54.0,199.99512,600.16992,0.835,20750
54.0,199.99512,600.16992,0.835,20752
54.0,199.99512,600.117184,0.835,20754
56.0,500.000992,1500.345728,0.8563,20756
55.0,500.000992,1500.345728,0.8563,20758
56.0,199.99512,600.16992,0.835,20760
55.0,499.987808,1500.398464,0.8563,20762
55.0,500.000992,1500.398464,0.8563,20764
55.0,200.008304,600.117184,0.835,20766
56.0,200.008304,600.16992,0.835,20768
55.0,199.99512,750.199232,0.8563,20770
54.0,199.99512,750.199232,0.8563,20772
54.0,199.99512,600.117184,0.835,20774
55.0,199.99512,600.117184,0.835,20776
56.0,500.000992,1500.345728,0.8563,20778
56.0,500.000992,1500.345728,0.8563,20780
56.0,199.99512,600.16992,0.835,20782
55.0,199.99512,600.117184,0.835,20784
56.0,200.008304,600.117184,0.835,20786
55.0,199.99512,600.16992,0.835,20788
56.0,199.99512,600.117184,0.835,20790
54.0,200.008304,600.117184,0.835,20792
54.0,199.99512,600.16992,0.835,20794
55.0,199.99512,600.16992,0.835,20796
54.0,199.99512,600.16992,0.835,20798
55.0,199.99512,600.16992,0.835,20800
56.0,200.008304,600.117184,0.835,20802
55.0,250.000496,750.199232,0.8563,20804
54.0,199.99512,600.16992,0.835,20806
54.0,200.008304,600.117184,0.835,20808
55.0,199.99512,600.16992,0.8563,20810
56.0,200.008304,600.16992,0.835,20812
55.0,199.99512,600.16992,0.835,20814
54.0,200.008304,600.117184,0.835,20816
55.0,199.99512,600.16992,0.835,20818
54.0,199.99512,600.16992,0.835,20820
54.0,200.008304,600.16992,0.835,20822
54.0,199.99512,600.16992,0.8563,20824
55.0,200.008304,600.117184,0.835,20826
56.0,199.99512,600.16992,0.835,20828
55.0,199.99512,600.117184,0.835,20830
55.0,199.99512,600.16992,0.835,20832
55.0,199.99512,600.16992,0.835,20834
55.0,199.99512,600.16992,0.835,20836
55.0,200.008304,600.16992,0.8563,20838
54.0,199.99512,600.16992,0.835,20840
54.0,199.99512,600.117184,0.835,20842
55.0,333.333984,1000.212864,0.8563,20844
55.0,500.000992,1500.345728,0.8563,20846
55.0,500.000992,1500.345728,0.8563,20848
56.0,500.000992,1500.345728,0.8563,20850
55.0,500.000992,1500.345728,0.8563,20852
56.0,500.000992,1500.398464,0.8563,20854
56.0,500.000992,1500.398464,0.8563,20856
56.0,200.008304,600.16992,0.835,20858
55.0,200.008304,600.16992,0.835,20860
54.0,200.008304,600.16992,0.835,20862
55.0,200.008304,600.117184,0.835,20864
56.0,199.99512,600.16992,0.8563,20866
54.0,199.99512,600.16992,0.8563,20868
54.0,200.008304,600.16992,0.835,20870
54.0,199.99512,600.16992,0.835,20872
54.0,199.99512,750.199232,0.8563,20874
54.0,199.99512,600.16992,0.835,20876
55.0,200.008304,600.117184,0.835,20878
55.0,199.99512,600.117184,0.8563,20880
55.0,199.99512,600.117184,0.835,20882
54.0,200.008304,600.16992,0.835,20884
55.0,199.99512,600.16992,0.835,20886
56.0,200.008304,600.16992,0.835,20888
55.0,199.99512,600.16992,0.835,20890
54.0,199.99512,600.117184,0.835,20892
54.0,200.008304,600.16992,0.835,20894
54.0,199.99512,600.117184,0.8563,20896
54.0,200.008304,600.16992,0.835,20898
55.0,199.99512,600.117184,0.835,20900
54.0,200.008304,600.16992,0.8563,20902
55.0,200.008304,600.16992,0.835,20904
54.0,200.008304,600.16992,0.835,20906
54.0,199.99512,600.117184,0.835,20908
55.0,200.008304,600.16992,0.835,20910
54.0,200.008304,600.16992,0.835,20912
54.0,200.008304,600.117184,0.835,20914
54.0,200.008304,600.117184,0.835,20916
55.0,200.008304,600.117184,0.835,20918
54.0,200.008304,600.16992,0.835,20920
54.0,500.000992,1500.345728,0.8563,20922
55.0,500.000992,1500.398464,0.8563,20924
55.0,500.000992,1500.398464,0.8563,20926
55.0,250.000496,750.199232,0.8563,20928
55.0,200.008304,600.16992,0.835,20930
56.0,500.000992,1500.398464,0.8563,20932
56.0,500.000992,1500.345728,0.8563,20934
55.0,199.99512,600.117184,0.835,20936
56.0,500.000992,1500.345728,0.8563,20938
56.0,499.987808,1500.398464,0.8563,20940
56.0,200.008304,600.117184,0.8563,20942
55.0,199.99512,600.117184,0.835,20944
56.0,200.008304,600.117184,0.835,20946
55.0,199.99512,600.117184,0.835,20948
55.0,200.008304,600.117184,0.835,20950
55.0,200.008304,750.199232,0.8563,20952
55.0,200.008304,600.16992,0.835,20954
54.0,200.008304,600.16992,0.835,20956
55.0,199.99512,600.16992,0.835,20958
55.0,199.99512,600.117184,0.835,20960
55.0,200.008304,600.117184,0.835,20962
54.0,200.008304,600.117184,0.835,20964
54.0,199.99512,600.16992,0.835,20966
54.0,199.99512,600.117184,0.835,20968
54.0,199.99512,600.16992,0.835,20970
55.0,199.99512,600.117184,0.835,20972
54.0,199.99512,600.117184,0.835,20974
55.0,199.99512,600.16992,0.835,20976
56.0,500.000992,1500.398464,0.8563,20978
57.0,499.987808,1500.345728,0.8563,20980
56.0,500.000992,1500.398464,0.8563,20982
58.0,500.000992,1500.398464,0.8563,20984
56.0,500.000992,1500.398464,0.8563,20986
55.0,199.99512,600.16992,0.835,20988
56.0,250.000496,750.199232,0.8563,20990
56.0,200.008304,600.16992,0.835,20992
56.0,199.99512,600.16992,0.835,20994
56.0,199.99512,600.117184,0.835,20996
55.0,199.99512,600.16992,0.835,20998
55.0,200.008304,600.117184,0.835,21000
54.0,199.99512,600.16992,0.835,21002
55.0,199.99512,600.16992,0.835,21004
54.0,199.99512,600.16992,0.8563,21006
56.0,500.000992,1500.345728,0.8563,21008
56.0,500.000992,1500.345728,0.8563,21010
56.0,199.99512,600.16992,0.835,21012
56.0,199.99512,600.117184,0.835,21014
55.0,199.99512,600.16992,0.835,21016
56.0,500.000992,1500.345728,0.8563,21018
57.0,500.000992,1500.345728,0.8563,21020
55.0,500.000992,1500.398464,0.8563,21022
55.0,500.000992,1500.398464,0.8563,21024
57.0,500.000992,1500.345728,0.8563,21026
57.0,499.987808,1500.345728,0.8563,21028
56.0,199.99512,600.16992,0.835,21030
56.0,199.99512,600.117184,0.835,21032
56.0,200.008304,600.117184,0.835,21034
54.0,199.99512,600.117184,0.8563,21036
55.0,199.99512,600.16992,0.835,21038
54.0,199.99512,600.117184,0.835,21040
55.0,199.99512,600.117184,0.8563,21042
54.0,199.99512,600.117184,0.835,21044
55.0,200.008304,600.16992,0.835,21046
55.0,199.99512,600.117184,0.835,21048
55.0,199.99512,750.146496,0.8563,21050
55.0,200.008304,600.117184,0.835,21052
55.0,200.008304,600.117184,0.835,21054
54.0,199.99512,600.16992,0.835,21056
